Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,LastPurchase,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
T34288,2020-12-23,C4186,Tablet,866.0,805.0397462848655,Credit Card,Failed,1,1,4766.536115102019,529.6151239002243,9,2021-11-23,1166.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34289,,C138,Coffee Machine,8.0,468.79394410840166,PayPal,completed,0,1,6215.892957474794,365.6407622043996,17,2025-01-18,14.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34291,,C161,Smartphone,6.0,651.4700281871972,PayPal ,Failed,1,1,9474.304777370524,557.3120457276779,17,2024-11-22,71.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34292,2021-12-04,C1596,Headphones,8.0,748.5140224802841,credit card,completed,1,1,5236.508699000937,654.5635873751171,8,2022-10-26,829.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34293,2021-12-04,C338,Smartphone,649.0,818.4513750444166,Cash,Failed,1,1,10312.945590659954,644.5590994162471,16,2022-03-09,1060.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34294,,C338,Coffee Machine,9.0,840.3719936582711,PayPal,completed,1,1,10312.945590659954,644.5590994162471,16,2022-03-09,1060.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34299,,C1436,Headphones,1.0,984.179154839825,Cash,complete,1,1,5913.889108844332,591.3889108844332,10,2024-11-26,67.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34301,,C1254,Coffee Machine,812.0,751.9448764607316,Credit Card,Pending,1,1,9608.638299434957,533.8132388574976,18,2025-01-15,17.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34302,2024-07-16,C2306,Coffee Machine,935.0,345.4495602906062,creditcard,complete,0,1,5208.557832422599,473.50525749296355,11,2024-07-16,200.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34305,,C1610,Smartphone,5.0,533.3232723712001,pay pal,Pending,1,1,5973.372937245339,597.3372937245339,10,2024-08-02,183.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34307,,C087,Tablet,2.0,120.31577390204671,Cash,complete,0,1,5154.170245770113,468.56093143364666,11,2024-07-23,193.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34308,2020-09-07,C119,Coffee Machine,6.0,545.07,credit card,Unknown,1,1,5852.548516507425,585.2548516507425,10,2020-09-07,1608.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34311,2020-04-18,C3668,Headphones,495.0,737.9951270260766,creditcard,Completed,1,1,6739.749356130462,561.6457796775385,12,2021-01-29,1464.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34312,,C2407,Smartphone,509.0,915.9307529734792,Cash,Pending,1,1,9823.894550074065,613.993409379629,16,2024-09-11,143.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34313,,C3061,Laptop,6.0,687.4189037220917,Cash,Pending,1,1,8566.772161204619,611.9122972289014,14,2024-08-19,166.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34317,,C1046,Coffee Machine,6.0,586.7610440207891,PayPal ,Pending,1,1,10761.535988635364,538.0767994317682,20,2024-08-10,175.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34318,2024-03-31,C2631,Smartphone,400.0,927.7896124019478,Credit Card,Pending,1,1,9714.13071856483,571.4194540332253,17,2024-10-26,98.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34319,2021-02-12,C4034,Coffee Machine,2.0,812.3422166235382,Credit Card,Unknown,1,1,8327.385860773864,520.4616162983665,16,2023-06-08,604.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34321,,C2275,Tablet,4.0,168.63350224515867,pay pal,complete,0,1,5428.608258080245,493.5098416436586,11,2023-08-08,543.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34324,,C824,Headphones,5.0,700.2867399905067,Credit Card,complete,1,1,9288.224663633115,580.5140414770697,16,2023-07-09,573.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34325,,C373,Coffee Machine,5.0,304.2064939213808,Cash,completed,0,1,7109.540172478928,546.8877055753021,13,2023-08-14,537.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34327,2021-05-24,C3906,Headphones,9.0,650.1524767460661,Cash,Failed,1,1,10082.389448705193,593.081732276776,17,2022-09-25,860.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34329,,C085,Smartphone,4.0,71.79650900732827,creditcard,Completed,0,1,4238.8991135088,385.35446486443635,11,2023-10-25,465.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34330,2022-12-12,C085,Laptop,2.0,236.50976108931323,PayPal ,Completed,0,1,4238.8991135088,385.35446486443635,11,2023-10-25,465.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34331,2024-08-15,C512,Coffee Machine,286.0,878.350718481986,credit card,Pending,1,1,2568.522615938801,513.7045231877603,5,2024-08-15,170.0,3,High Value Customer,31818745.053736106,524.8744898897567
T34332,,C4559,Coffee Machine,1.0,243.6415619262717,PayPal,complete,0,1,8198.154764294924,455.4530424608291,18,2024-05-13,264.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34333,2021-08-12,C3212,Headphones,1.0,424.2185659196231,creditcard,completed,0,1,7763.631633713376,517.5754422475584,15,2024-11-13,80.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34334,2021-08-12,C1673,T,3.0,70.8824939550642,pay pal,completed,0,1,8362.621540689808,557.5081027126539,15,2023-11-11,448.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34335,,C850,Smartphone,2.0,356.0937131198783,pay pal,completed,0,1,5751.078887832788,575.1078887832788,10,2025-01-26,6.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34336,,C4181,Smartphone,668.0,495.8500027480154,Cash,Completed,0,1,7771.008682958193,555.0720487827281,14,2023-06-25,587.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34338,,C1580,Headphones,10.0,289.2239719756298,pay pal,Pending,0,1,7170.994124562363,651.9085567783967,11,2022-06-05,972.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34340,2023-06-22,C3728,Headphones,7.0,772.4642803787062,Cash,Failed,1,1,9239.850910159537,615.9900606773025,15,2023-06-22,590.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34342,2024-01-31,C1131,Tablet,3.0,645.9718986027577,Credit Card,Unknown,1,1,6036.357394867084,670.7063772074538,9,2024-02-07,360.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34348,,C3980,Headphones,330.0,515.02,pay pal,complete,1,1,5700.69960546815,475.0583004556792,12,2024-12-20,43.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34349,,C2217,Tablet,7.0,577.8711359589012,creditcard,Pending,1,1,4463.761438874271,405.7964944431156,11,2024-10-10,114.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34350,,C4413,Tablet,5.0,914.413755532487,creditcard,Pending,1,1,6938.3157887505895,533.7165991346608,13,2023-03-27,677.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34351,,C916,Headphones,637.0,682.1194547674609,PayPal,Pending,1,1,5116.57098275735,568.5078869730389,9,,,5,High Value Customer,31818745.053736106,524.8744898897567
T34352,,C884,Laptop,10.0,905.042365694188,PayPal,complete,1,1,5821.677937251056,582.1677937251056,10,2021-01-18,1475.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34353,,C759,Smartphone,2.0,404.9263739317536,pay pal,Failed,0,1,5235.065497560851,436.25545813007096,12,2024-04-02,305.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34354,2022-06-30,C1185,Smartphone,10.0,297.4352862683377,credit card,Failed,0,1,6777.218474472067,521.3244980363129,13,2023-02-26,706.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34357,,C3081,Smartphone,10.0,976.6288462732048,creditcard,Pending,1,1,8623.026024738308,479.0570013743505,18,2024-10-21,103.0,9,High Value Customer,31818745.053736106,524.8744898897567
T34358,2020-06-27,C4780,Laptop,595.0,341.36922691885144,Credit Card,Pending,0,1,4140.707997396497,460.0786663773886,9,2021-10-06,1214.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34359,,C1104,Smartphone,2.0,614.6836213376876,PayPal ,completed,1,1,10303.703678252434,572.4279821251353,18,2024-09-01,153.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34360,,C3749,Coffee Machine,8.0,315.5680144998834,Cash,completed,0,1,5877.3770486215035,653.0418942912781,9,2024-10-03,121.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34362,2021-09-27,C4092,Laptop,10.0,734.1596827435424,Credit Card,completed,1,1,8950.06714382588,639.2905102732772,14,2022-01-27,1101.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34363,,C699,Headphones,5.0,300.55364974052725,PayPal ,Unknown,0,1,6544.830914452338,594.9846285865762,11,2024-05-15,262.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34364,,C814,Tablet,2.0,99.7385556061347,PayPal,completed,0,1,5553.023412897926,462.7519510748272,12,2025-01-28,4.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34366,,C3024,Coffee Machine,4.0,769.8641967879662,creditcard,complete,1,1,13268.509560309643,663.4254780154822,20,2023-09-09,511.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34367,,C065,Laptop,7.0,99.43986374878546,credit card,Completed,0,1,2990.821273614443,498.4702122690738,6,2021-08-01,1280.0,3,High Value Customer,31818745.053736106,524.8744898897567
T34368,2022-03-20,C3323,Smartphone,4.0,464.06810622214704,creditcard,Unknown,0,1,5513.3215347044015,501.21104860949106,11,2023-09-13,507.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34369,2021-03-12,C422,Smartphone,681.0,454.23583478874366,creditcard,complete,0,1,3174.9754308500624,453.56791869286604,7,2024-03-07,331.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34370,,C620,Coffee Ma,1.0,592.9654533046727,PayPal,Completed,1,1,8599.779826207763,537.4862391379852,16,2023-09-13,507.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34372,2023-10-27,C981,Smartphone,4.0,901.8528761930736,creditcard,Pending,1,1,3286.6910118126516,365.1878902014057,9,2023-10-27,463.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34375,,C3093,Smartphone,799.0,741.057897439629,Credit Card,Pending,1,1,8460.041288761815,470.0022938201008,18,2024-04-10,297.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34379,,C3770,Laptop,10.0,852.2239071709673,Credit Card,completed,1,1,8406.444271071126,646.6495593131635,13,2025-01-12,20.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34380,2022-01-21,C3427,Smartphone,3.0,772.9017490834418,creditcard,Failed,1,1,7953.513535401801,568.1081096715573,14,2024-11-19,74.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34382,,C2487,Tablet,8.0,447.023464120677,Credit Card,Failed,0,1,7584.847393651065,505.65649291007105,15,2024-11-28,65.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34384,,C3929,Headphones,255.0,656.7345376435403,Cash,Pending,1,1,3458.311671084902,384.25685234276693,9,2025-01-04,28.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34387,2024-06-16,C4119,Smartphone,8.0,782.9895497858845,Cash,Pending,1,1,8181.275242385111,584.3768030275079,14,2024-06-16,230.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34388,,C3681,Tablet,732.0,833.3757852464411,creditcard,Unknown,1,1,7872.528875060765,437.3627152811536,18,2024-06-12,234.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34390,,C281,Tablet,9.0,886.6788615676121,PayPal,Failed,1,1,5958.274338992293,458.3287953070995,13,2022-09-22,863.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34391,,C2447,Smartphone,732.0,163.37186512956805,PayPal,Unknown,0,1,6258.870481335225,481.451575487325,13,2023-12-23,406.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34392,2024-10-05,C2200,Tablet,6.0,880.2906258686655,Credit Card,Completed,1,1,6615.112359013091,472.5080256437922,14,2024-10-05,119.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34395,,C3056,Smartphone,2.0,984.8623011346168,Credit Card,complete,1,1,5518.813618134054,501.71032892127766,11,2024-10-04,120.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34397,2022-01-17,C2531,Tablet,10.0,62.249928490335606,PayPal ,completed,0,1,6384.660509145692,580.4236826496084,11,2024-04-17,290.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34398,,C3525,Coffee Machine,2.0,312.2901142682804,PayPal ,Failed,0,1,9407.71245256268,447.98630726488955,21,2023-09-20,500.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34399,,C438,Laptop,1.0,199.5624681346145,creditcard,Pending,0,1,6114.95269813172,611.4952698131721,10,2024-06-10,236.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34400,,C2766,Tablet,204.0,288.793669014815,PayPal ,Pending,0,1,12225.692394171632,555.7132906441651,22,2023-09-08,512.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34401,2020-12-01,C4878,Headphones,3.0,584.6774762834897,PayPal ,Completed,1,1,4956.581458953895,550.7312732170994,9,2023-08-22,529.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34402,,C3648,Headphones,135.0,689.8185904851728,PayPal,Unknown,1,1,10845.502521135819,602.5279178408788,18,2024-08-26,159.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34404,,C2157,Tablet,4.0,181.9467848070646,PayPal,Failed,0,1,10857.635277762696,472.0710990331607,23,2024-03-15,323.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34410,,C950,Coffee Machine,8.0,634.6479517146341,PayPal,Pending,1,1,12297.113194088957,558.9596906404072,22,2024-03-08,330.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34411,2021-03-20,C3809,Laptop,973.0,948.0087473224204,Cash,Unknown,1,1,12816.752921408013,674.5659432320007,19,2024-06-23,223.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34415,2021-01-14,C330,Headphones,588.0,874.5546436966382,credit card,completed,1,1,6767.88396050395,422.9927475314969,16,2023-12-28,401.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34417,,C1480,Tablet,752.0,593.9380706152565,credit card,complete,1,1,5430.966403409392,543.0966403409392,10,2023-06-29,583.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34418,2024-11-07,C3397,Tablet,10.0,983.665083412622,credit card,Unknown,1,1,4891.769699081138,611.4712123851423,8,2024-11-07,86.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34419,2021-11-25,C2422,Coffee Machine,2.0,155.86468331028027,Credit Card,Unknown,0,1,2090.05150460151,418.010300920302,5,2024-01-22,376.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34420,2023-11-30,C3512,Tabl,8.0,200.2329576232837,creditcard,completed,0,1,7682.552878691766,480.15955491823536,16,2024-06-10,236.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34421,,C2428,Headphones,1.0,51.94231645951167,PayPal ,Completed,0,1,8324.432963348438,554.9621975565625,15,2024-03-06,332.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34422,,C608,Headphones,9.0,473.9342054776519,PayPal,Unknown,0,1,6715.504526379607,479.67889474140054,14,2024-12-06,57.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34424,,C1798,Coffee Machine,3.0,552.2962735002693,Cash,complete,1,1,11668.59768298596,614.1367201571558,19,2023-05-14,629.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34425,,C3276,Coffee Machine,9.0,511.8638116656156,creditcard,Unknown,1,1,7841.626330435684,603.2020254181296,13,2024-11-24,69.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34427,,C2144,Tablet,743.0,379.010263750972,pay pal,completed,0,1,6038.508120602328,503.20901005019397,12,2023-05-03,640.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34428,,C3022,L,4.0,443.4499179132172,Cash,Unknown,0,1,3321.28642239048,474.46948891292567,7,2023-12-11,418.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34429,,C2606,Tablet,7.0,770.5543150509554,credit card,Completed,1,1,9514.469333688487,559.674666687558,17,2024-12-11,52.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34431,2025-01-28,C4913,Laptop,1.0,902.1774377453188,Cash,completed,1,1,8707.444018566068,580.4962679044045,15,2025-01-28,4.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34432,2022-12-29,C3171,Smartphone,7.0,904.1904778979248,PayPal ,Pending,1,1,7717.029702491469,551.2164073208193,14,2024-09-27,127.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34436,,C1781,Headphones,6.0,641.1380275990764,PayPal ,Completed,1,1,5397.202436548098,490.65476695891806,11,2025-01-08,24.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34438,2022-02-12,C3199,Tablet,6.0,496.1,pay pal,Pending,0,1,6036.509298955517,431.1792356396798,14,2023-04-06,667.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34439,2022-02-12,C810,Headphones,7.0,191.61,Credit Card,Completed,0,1,7080.153511631492,472.0102341087661,15,2025-01-09,23.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34440,2021-06-24,C203,Tablet,6.0,175.4720414263286,Cash,Failed,0,1,8427.22799921194,443.5383157479969,19,2024-08-28,157.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34444,2024-05-13,C3624,Headphones,6.0,623.32,PayPal,Failed,1,1,9956.939893301718,663.7959928867812,15,2024-05-13,264.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34445,2024-05-13,C4559,Laptop,554.0,374.5838524147168,pay pal,Completed,0,1,8198.154764294924,455.4530424608291,18,2024-05-13,264.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34447,2023-03-12,C4768,Coffee Machine,3.0,949.246659035899,Credit Card,Unknown,1,1,7582.989546770242,842.5543940855824,9,2025-01-14,18.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34449,,C2660,T,5.0,201.1041788693949,Cash,complete,0,1,7055.780802292458,542.7523694071122,13,2024-11-01,92.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34451,,C2880,Tablet,7.0,969.4036875566276,creditcard,complete,1,1,6979.743507775648,697.9743507775648,10,2024-02-23,344.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34452,,C4570,Coffee Machine,803.0,571.550665083023,PayPal ,Unknown,1,1,5543.705885415044,426.4389142626957,13,2023-11-13,446.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34455,,C488,Tablet,7.0,557.7827496236193,PayPal,complete,1,1,2354.5224631667934,294.3153078958492,8,2023-10-20,470.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34458,2024-09-19,C618,Headphones,9.0,863.98752263577,Cash,Failed,1,1,5294.297793710959,588.2553104123288,9,2024-09-19,135.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34460,,C1616,Laptop,4.0,634.0611506400048,creditcard,Completed,1,1,5001.676376626548,555.741819625172,9,2021-05-25,1348.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34461,,C4554,Smartphone,2.0,578.0236547956749,Cash,completed,1,1,5048.510830372437,504.8510830372437,10,2024-07-12,204.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34463,2021-04-17,C4102,Smartp,6.0,623.8730478812768,Cash,Completed,1,1,2956.9664430369553,369.6208053796194,8,2021-04-17,1386.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34464,2024-06-08,C2718,Headphones,8.0,379.4169688406248,credit card,complete,0,1,5431.8027913089045,543.1802791308904,10,2025-01-22,10.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34465,,C1347,Coffee Machine,7.0,688.2306533838655,PayPal ,completed,1,1,3795.44318502196,474.430398127745,8,2023-06-25,587.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34466,,C4363,Tablet,1.0,838.5577612970667,PayPal,Failed,1,1,7187.362688494867,598.9468907079056,12,2020-02-17,1811.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34467,2023-02-22,C712,Laptop,6.0,341.5923874015615,Credit Card,completed,0,1,4436.181732594579,369.6818110495483,12,2023-02-22,710.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34469,,C712,Headphones,3.0,883.03,PayPal,Unknown,1,1,4436.181732594579,369.6818110495483,12,2023-02-22,710.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34470,2022-07-20,C712,Coffee Machine,4.0,78.1068736334196,Credit Card,Pending,0,1,4436.181732594579,369.6818110495483,12,2023-02-22,710.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34471,,C1122,Tablet,382.0,228.7648402289647,PayPal,Failed,0,1,8527.215094260684,501.6008878976873,17,2024-09-02,152.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34473,2021-08-11,C320,Headphones,3.0,713.5538940134236,PayPal,Pending,1,1,7091.957340453069,590.9964450377557,12,2023-03-23,681.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34477,,C3780,Coffee Machine,9.0,618.8851053047497,PayPal ,Unknown,1,1,6140.728788753318,682.3031987503687,9,2024-06-09,237.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34478,2025-01-04,C3364,Tablet,4.0,303.1563070346883,credit card,complete,0,1,7375.05565007942,460.94097812996375,16,2025-01-04,28.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34480,,C1580,Headphones,4.0,877.5824696605265,Cash,completed,1,1,7170.994124562363,651.9085567783967,11,2022-06-05,972.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34481,2020-10-16,C3116,Smartphone,9.0,498.55894015404056,Credit Card,Unknown,0,1,11427.72334458059,601.4591233989785,19,2024-08-13,172.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34483,2024-06-07,C1076,Tablet,695.0,53.280047325313376,Cash,complete,0,1,4276.489652073399,427.6489652073399,10,2024-07-30,186.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34485,,C672,Headphones,4.0,963.1056036858122,creditcard,Completed,1,1,5857.021417584103,488.0851181320086,12,2024-09-11,143.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34488,,C3249,Smart,3.0,55.21204574418815,creditcard,completed,0,1,8387.881876003537,559.1921250669025,15,2024-03-09,329.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34493,2023-10-28,C1455,Tablet,580.0,115.3656351966878,creditcard,Failed,0,1,7351.998524436052,490.1332349624035,15,2025-01-17,15.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34494,,C875,Headphones,4.0,896.2478369591859,PayPal,complete,1,1,7713.216647173042,642.7680539310868,12,2024-11-05,88.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34495,2021-05-11,C4045,Smartphone,9.0,207.334109518001,PayPal,completed,0,1,8020.725109028106,572.9089363591504,14,2025-01-03,29.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34497,2024-02-17,C4551,Laptop,9.0,433.6972830874264,Cash,Completed,0,1,3675.115929689413,408.34621440993476,9,2024-02-17,350.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34498,2020-08-29,C1325,Headphone,5.0,750.6900481381012,credit card,Pending,1,1,6282.2831512943985,523.5235959411999,12,2022-11-25,799.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34499,2024-12-25,C4033,Coffee Machine,155.0,148.8597718994257,pay pal,Failed,0,1,11416.339912644511,496.36260489758746,23,2025-01-14,18.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34500,,C4281,Laptop,766.0,897.0098154614735,credit card,complete,1,1,4475.279637981248,559.409954747656,8,2024-08-31,154.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34501,2022-07-02,C1842,Smartphone,912.0,256.0495724906516,creditcard,Failed,0,1,5586.793515354538,507.89031957768526,11,2023-03-04,700.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34503,2020-09-17,C3096,Tablet,4.0,822.8444844172845,Credit Card,Pending,1,1,5382.1290356193285,538.2129035619329,10,2023-07-27,555.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34504,,C499,Tablet,9.0,537.9958573541317,Cash,completed,1,1,9620.294066620776,534.460781478932,18,2024-12-09,54.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34505,,C973,Laptop,9.0,805.624518428726,creditcard,Completed,1,1,5818.705089790246,581.8705089790246,10,2022-02-16,1081.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34507,2020-12-17,C2452,Lap,8.0,971.9046933626038,credit card,completed,1,1,7254.697927473233,381.8262067091175,19,2023-02-20,712.0,8,High Value Customer,31818745.053736106,524.8744898897567
T78366,,C4677,Laptop,829.0,847.9267666055528,Credit Card,completed,1,1,10711.097145641234,535.5548572820617,20,2025-01-29,3.0,10,High Value Customer,31818745.053736106,524.8744898897567
T34511,2020-12-27,C1176,Smartphone,669.0,896.78166913527,Cash,Unknown,1,1,8522.887555963078,532.6804722476924,16,2025-01-18,14.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34514,,C090,Tablet,2.0,931.1409257899344,credit card,Unknown,1,1,10154.430963472794,534.4437349196207,19,2025-01-10,22.0,6,High Value Customer,31818745.053736106,524.8744898897567
T34516,2022-10-03,C172,Smartphone,4.0,541.5178786534129,pay pal,Pending,1,1,8197.563772239515,585.5402694456797,14,2024-05-03,274.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34517,,C2397,Headphones,801.0,894.0149573263229,Cash,Completed,1,1,10830.479244521506,676.9049527825941,16,2024-08-12,173.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34518,,C2031,Coffee Machine,5.0,761.3697112702428,Cash,Pending,1,1,5901.335183611632,491.777931967636,12,2024-11-29,64.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34519,2021-06-01,C2030,Headphon,8.0,74.89905857339524,PayPal,Pending,0,1,5088.236097885584,462.56691798959855,11,2022-05-31,977.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34521,,C683,Headphones,148.0,763.2553788698284,PayPal ,completed,1,1,5023.0830312855505,456.64391193505,11,2024-12-26,37.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34524,,C2715,Laptop,10.0,785.63,Cash,complete,1,1,8539.517479300572,569.3011652867048,15,2024-09-10,144.0,8,High Value Customer,31818745.053736106,524.8744898897567
T34525,2020-02-16,C4995,Lap,2.0,604.2,pay pal,Pending,1,1,5846.799636694277,531.5272396994798,11,2023-06-23,589.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34526,,C2962,Coffee Machine,3.0,295.848730847948,Credit Card,completed,0,1,8871.46094992045,554.4663093700282,16,2024-08-30,155.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34527,2024-08-30,C2962,La,2.0,76.1842152076114,Cash,Unknown,0,1,8871.46094992045,554.4663093700282,16,2024-08-30,155.0,5,High Value Customer,31818745.053736106,524.8744898897567
T34528,,C3109,Headphones,733.0,879.79,credit card,Failed,1,1,5020.0656825909955,557.7850758434439,9,2024-04-07,300.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34529,2021-12-24,C737,Tablet,1.0,514.552760164467,PayPal ,complete,1,1,8878.255114762218,682.9427011355552,13,2024-01-12,386.0,4,High Value Customer,31818745.053736106,524.8744898897567
T34531,,C3104,Coffee Machine,10.0,224.59885559514976,pay pal,Unknown,0,1,8872.619409832281,554.5387131145176,16,2024-09-13,141.0,7,High Value Customer,31818745.053736106,524.8744898897567
T34534,,C1025,Smartphone,1.0,335.5704644017876,pay pal,Pending,0,1,8356.589635644883,596.8992596889202,14,2024-08-10,175.0,5,High Value Customer,31818745.053736106,524.8744898897567
