Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T35611,2023-13-01,C279,Coffee Machine,-4.0,-320.4271169704707,credit card,complete
T35612,2024-05-19,C4094,Tablet,8.0,-347.7577016521044,pay pal,Unknown
T35613,2023-13-01,C4094,Tablet,10.0,-234.39573355971618,pay pal,Unknown
T35615,2023-13-01,C1546,Smartphone,901.0,523.5899870455692,PayPal ,Pending
T35616,2022-09-11,C716,Coffee Machine,-10.0,463.89934759963586,credit card,complete
T35617,2023-13-01,C4352,Smartphone,402.0,$-589.92,credit card,Unknown
T35622,2025-02-30,C189,Tablet,1.0,920.7883099328396,Credit Card,completed
T35624,2024-06-23,C3687,Laptop,8.0,$-360.65,credit card,Pending
T35626,2025-02-30,C4797,Smartphone,4.0,-463.1215159443685,Cash,Completed
T35630,2023-10-27,C283,Laptop,-6.0,137.981914221071,creditcard,Pending
T35632,2025-02-30,C1519,Coffee Machine,6.0,320.8579423774345,PayPal,Unknown
T35633,2023-10-26,C4193,Coffee Machine,975.0,157.17555460897557,Cash,completed
T35636,2023-13-01,C4227,Tablet,289.0,250.73795138428653,Credit Card,Unknown
T35637,2025-02-30,C4590,Headphones,-4.0,-366.4342329409252,pay pal,complete
T35638,2025-02-30,C817,Headphones,3.0,942.141956441619,Cash,Unknown
T35642,2023-13-01,C1187,Coffee Machine,-3.0,492.05040202938005,credit card,Unknown
T35644,2023-13-01,C3702,Coffee Machine,632.0,-481.87890355677325,pay pal,complete
T35645,2023-13-01,C1409,Tablet,367.0,533.3168360176624,Credit Card,Pending
T35646,2025-02-30,C1428,Coffee Machine,1.0,-735.0343680094261,Cash,Completed
T35647,2025-02-30,C3422,Coffee Machine,2.0,401.3244802618058,Cash,complete
T35648,2020-08-16,C2631,Laptop,2.0,-417.1359232763183,pay pal,completed
T35649,2025-02-30,C1735,Coffee Machine,958.0,-59.51432875198111,Cash,Completed
T35650,2025-02-30,C413,Tablet,324.0,-653.5302433205086,pay pal,Failed
T35654,2022-02-11,C2146,Headpho,-3.0,344.58527484330745,Cash,completed
T35655,2022-04-23,C2438,Laptop,429.0,-704.3057872997919,Credit Card,complete
T35659,2025-02-30,C3600,Lap,-2.0,-446.1483561946618,Credit Card,complete
T35666,2023-13-01,C2589,Laptop,-8.0,$640.05,PayPal ,Completed
T35667,2025-02-30,C4332,Tablet,-9.0,330.43832026390214,credit card,Completed
T35669,2025-02-30,C2973,Headphones,5.0,-635.2515944800507,Cash,completed
T35670,2023-13-01,C2290,Tablet,238.0,-779.6470229829318,Cash,Completed
T35673,2025-02-30,C3891,Coffee Machine,982.0,946.1533657385843,pay pal,complete
T35675,2022-09-03,C1108,Coffee Machine,8.0,464.1997011411364,creditcard,Failed
T35676,2025-02-30,C3428,Tablet,-5.0,-644.2993250694321,PayPal,Completed
T39210,2025-02-30,C4998,Coffee Machine,225.0,-934.0123874486683,Credit Card,Completed
T35679,2020-12-27,C4724,Coffee Machine,581.0,687.4256363173685,PayPal,Completed
T35680,2024-10-04,C4650,Coffee Mach,7.0,-479.4846337152119,Credit Card,completed
T35684,2024-07-28,C2494,Coffee Machine,-8.0,$-696.41,PayPal,Pending
T35685,2023-13-01,C1706,Smartphone,969.0,308.8614114538169,credit card,complete
T35686,2022-11-16,C3703,Laptop,881.0,-92.81381486062025,PayPal ,complete
T35691,2025-02-30,C3597,Tablet,851.0,-421.19716818384325,pay pal,Completed
T35692,2025-02-30,C2028,Tablet,-6.0,387.06139106411075,credit card,Unknown
T35693,2020-01-15,C2930,Cof,-7.0,933.826731878,PayPal ,Failed
T35696,2022-04-09,C4810,Laptop,-6.0,403.42350551322625,pay pal,Failed
T35697,2025-02-30,C4810,Smartphone,-2.0,-859.4085832785453,creditcard,Unknown
T35699,2024-12-17,C4477,Laptop,121.0,761.7341439932705,creditcard,complete
T35700,2023-13-01,C2265,T,182.0,-429.68953015635736,Credit Card,completed
T35701,2023-13-01,C241,Headphones,586.0,-530.8882925748399,Credit Card,Completed
T35702,2023-13-01,C4573,Lap,-4.0,-94.00338417952685,PayPal ,Pending
T35703,2022-07-13,C867,Headphones,-4.0,-412.3591147373654,PayPal ,Failed
T35704,2023-13-01,C3913,Headphones,-4.0,436.1515073096231,Cash,completed
T35705,2023-13-01,C3602,Laptop,-1.0,-411.8249789307521,Credit Card,Unknown
T35708,2025-02-30,C295,Coffee Machine,8.0,-281.8265676369376,credit card,Completed
T35710,2025-02-30,C2578,Laptop,-9.0,-658.7936432141976,creditcard,Failed
T35713,2024-02-25,C871,Tablet,889.0,135.1624779775507,credit card,Pending
T35714,2023-08-05,C948,Tablet,1.0,-619.5210445999396,PayPal ,complete
T35715,2021-01-21,C4614,Head,-7.0,-345.6571844575856,PayPal ,Failed
T35716,2024-06-30,C2934,Tablet,-4.0,202.86212686531542,PayPal ,Failed
T35718,2023-13-01,C4477,Laptop,5.0,-531.5150078098695,pay pal,Failed
T35719,2022-10-06,C221,Headphones,-8.0,665.2860097966053,PayPal,Pending
T35721,2023-02-24,C4146,Tablet,7.0,-453.2699315287572,credit card,Unknown
T35722,2023-01-18,C4146,Tablet,685.0,-799.9572097089567,PayPal,Completed
T35726,2023-13-01,C3402,Laptop,988.0,-644.1153482219845,PayPal,Pending
T35727,2023-13-01,C2161,Tablet,-5.0,374.0549256185887,PayPal ,Failed
T35729,2025-02-30,C4205,Coffee Machine,-10.0,897.7992368279946,pay pal,complete
T35731,2022-01-22,C552,Smartphone,-9.0,134.20156705267163,pay pal,Unknown
T35733,2025-02-30,C2850,Laptop,7.0,-358.01070047179496,Cash,Unknown
T35734,2023-13-01,C2151,Tablet,10.0,192.45210566401144,pay pal,Pending
T35736,2025-02-30,C1647,Smartphone,1.0,254.40304012695975,credit card,Unknown
T35737,2023-13-01,C1629,Tablet,-3.0,368.68095533246606,credit card,Failed
T35738,2023-13-01,C1629,Headphones,-10.0,98.74866357864079,PayPal,Pending
T35739,2022-08-28,C499,Headphones,947.0,102.51275150030418,Cash,completed
T35740,2020-05-15,C2735,Coffee Machine,300.0,-390.2753803864715,Cash,Completed
T35741,2025-02-30,C606,Laptop,239.0,-786.167479012858,Credit Card,Completed
T35742,2023-13-01,C3441,Coffee Machine,9.0,$298.54,pay pal,Unknown
T35743,2020-08-17,C1611,Headphones,-4.0,-562.577810084487,pay pal,complete
T35744,2021-05-17,C1103,Laptop,312.0,-464.36538925214734,creditcard,completed
T35745,2023-13-01,C291,Smartphone,-7.0,702.1910503130223,PayPal ,Unknown
T35747,2023-13-01,C1061,Coffee Machine,9.0,-217.93088939471272,Cash,Unknown
T35748,2023-11-15,C1104,Laptop,2.0,-837.4725637837039,pay pal,complete
T35750,2025-02-30,C695,Laptop,3.0,537.195998105127,Credit Card,complete
T35751,2022-06-09,C767,Smartphone,-6.0,293.35656678895924,Cash,Unknown
T35752,2023-13-01,C078,Tablet,-7.0,-467.83895892698115,credit card,Failed
T35753,2020-04-05,C078,Smartphone,9.0,-361.6491208337775,pay pal,complete
T35754,2020-04-05,C4804,Headphones,9.0,435.34607061059074,pay pal,Pending
T35757,2023-13-01,C1244,Smartphone,-3.0,772.3166162667204,pay pal,Pending
T35758,2025-02-30,C1297,Smar,-4.0,350.1938040002335,creditcard,completed
T35760,2025-02-30,C1758,Tablet,5.0,658.2548010602778,Credit Card,complete
T35765,2025-02-30,C2445,Tablet,3.0,143.0541587830497,credit card,complete
T35766,2025-02-30,C1841,Coffee Machine,997.0,-216.45141019233677,PayPal ,Completed
T35769,2022-05-04,C4588,Headphones,946.0,-808.1959006821828,pay pal,Pending
T35771,2025-02-30,C3864,Smartphone,225.0,461.77045714982995,Credit Card,Unknown
T35774,2023-13-01,C1727,Smartphone,9.0,-322.69937709961926,PayPal ,Unknown
T35776,2023-13-01,C1309,Smartphone,5.0,$-731.29,credit card,complete
T35777,2025-02-30,C1648,Coffee ,4.0,775.4633830765182,credit card,Completed
T35779,2023-05-17,C1169,Coffee Machine,562.0,759.5788286840418,creditcard,Pending
T35781,2023-04-17,C783,Headpho,749.0,-999.9436309930325,creditcard,Pending
T35782,2023-07-02,C1583,Tablet,-2.0,816.5467370726948,credit card,complete
T35783,2023-13-01,C4865,Smart,-5.0,308.39267375648154,PayPal ,Pending
T35784,2023-12-11,C3120,Tabl,-1.0,-728.8396567756969,pay pal,Unknown
T35786,2023-13-01,C3067,Headphones,473.0,-295.78368139387385,creditcard,Unknown
T35787,2020-03-14,C1520,Laptop,-7.0,-632.8721641087251,PayPal ,completed
T35788,2025-02-30,C4640,Tablet,-5.0,-259.90572707928754,PayPal ,Pending
T35790,2025-02-30,C2491,Headphones,4.0,-127.59241928270137,Credit Card,complete
T35791,2025-02-30,C1488,Smartphone,-1.0,-787.8505822664774,PayPal ,Failed
T65426,2024-11-21,C3277,Tablet,337.0,-763.0940228175436,credit card,complete
T35793,2023-13-01,C1676,Laptop,779.0,971.6592319424061,PayPal,complete
T35796,2025-02-30,C163,Headphones,10.0,154.6378976338686,pay pal,Completed
T35800,2021-06-18,C1771,Headphones,806.0,688.1593180397477,creditcard,Unknown
T35801,2025-02-30,C2545,Laptop,276.0,-779.0141993851919,Credit Card,completed
T35802,2025-02-30,C4763,Laptop,4.0,-486.9564474120516,credit card,complete
T35807,2021-09-26,C1478,Tablet,-1.0,759.2435531197431,creditcard,Pending
T35808,2024-07-17,C901,Coffee Machine,-10.0,-872.2174043770524,creditcard,Completed
T35809,2023-13-01,C4261,Smartphone,3.0,-557.4473288433799,Cash,Failed
T35810,2025-02-30,C1109,Tablet,-10.0,-238.40951350857165,PayPal ,Completed
T35812,2020-06-29,C4817,Smartphone,9.0,872.0031475665214,pay pal,Completed
T35813,2021-05-04,C2862,Tablet,7.0,761.0302533543024,creditcard,Pending
T35815,2022-04-09,C3370,Smartphone,7.0,$555.83,Credit Card,Failed
T35816,2021-11-16,C1551,Tablet,-1.0,-350.7027615153295,pay pal,completed
T35817,2025-02-30,C3960,Coffee Machine,509.0,-325.86231146071293,credit card,complete
T35819,2022-10-08,C4348,Coffee Machine,5.0,-132.6307303346872,PayPal ,Pending
T35820,2023-13-01,C3214,Laptop,154.0,428.31809691946813,credit card,Pending
T35821,2025-02-30,C2317,Coffee Machine,118.0,874.7251063033937,PayPal,Pending
T35822,2024-11-04,C2302,Laptop,924.0,-86.9482894789337,PayPal ,Completed
T35823,2023-13-01,C4618,Laptop,9.0,53.61443951563077,PayPal ,completed
T35824,2023-03-08,C009,Smartphone,746.0,349.07512596598804,Credit Card,Unknown
T35825,2024-11-15,C2304,Tablet,8.0,-109.24561124174443,Cash,Pending
T35826,2022-01-05,C4388,Coffee Machine,-8.0,770.7902855406182,Cash,completed
T35828,2025-02-30,C483,Tablet,605.0,-685.5606365381457,credit card,Completed
T35829,2023-06-24,C2431,Headphones,396.0,$761.06,creditcard,completed
T35831,2023-13-01,C799,Coffee Machine,-1.0,-695.7180828589107,PayPal ,complete
T35832,2023-13-01,C1082,Laptop,-1.0,169.6320053476782,creditcard,Pending
T35833,2021-02-10,C684,Laptop,-1.0,-158.1431764447192,PayPal ,Completed
T35834,2022-03-16,C2764,H,5.0,970.6012275905576,credit card,complete
T35835,2023-13-01,C2191,Smartphone,603.0,485.44904294133187,creditcard,Failed
T35837,2024-11-02,C2543,Laptop,877.0,533.0477646399568,Cash,Completed
T35838,2025-02-30,C997,Coffee Machine,-9.0,-670.7356124764767,Credit Card,completed
T35839,2025-02-30,C947,Coffee Machine,-8.0,-696.6563158921683,credit card,complete
T35840,2025-02-30,C1177,Tablet,227.0,-930.1688033833016,PayPal ,completed
T35841,2021-10-22,C2017,Headphones,473.0,$503.31,Cash,Completed
T35843,2025-02-30,C2070,Coffee Machine,6.0,245.04958337267536,creditcard,completed
T35844,2023-13-01,C3085,Smartphone,-7.0,774.8643162939165,Credit Card,Unknown
T35845,2023-13-01,C1000,Smartphone,-7.0,-223.8008760550439,PayPal ,Pending
T35848,2022-06-01,C857,Laptop,-8.0,-285.050680602194,pay pal,complete
T35849,2022-06-01,C4105,Smartphone,452.0,433.0629349872712,Credit Card,Pending
T35851,2021-10-30,C4275,He,535.0,723.9308775065912,PayPal,Failed
T35854,2023-11-17,C658,Laptop,963.0,-247.10973841690827,PayPal,completed
T35857,2025-02-30,C3861,Tablet,-6.0,644.0880281129593,pay pal,Completed
T35859,2025-02-30,C1113,Lapto,827.0,-735.542751587031,Credit Card,completed
T35860,2025-02-30,C310,Coffee Machine,328.0,893.0785537376593,PayPal ,Completed
T35861,2025-02-30,C4393,Laptop,-5.0,-299.34594519155746,Credit Card,Failed
T35863,2025-02-30,C4877,Coffee Machine,7.0,$898.25,creditcard,complete
T35867,2020-04-03,C3940,Smartphone,-9.0,-937.3435345615152,pay pal,Pending
T35869,2023-13-01,C1993,Smartphone,4.0,-262.6644434921724,Credit Card,complete
T35870,2025-02-30,C2608,H,4.0,-948.0338931935327,Cash,complete
T35871,2020-11-03,C171,Coffee Machine,228.0,-603.1947220413655,credit card,Completed
T35872,2023-13-01,C593,Laptop,-2.0,440.1020024520937,Credit Card,Failed
T35876,2024-02-25,C3291,Headphones,309.0,-111.59023114407807,pay pal,Completed
T35877,2023-13-01,C1326,Headphones,-4.0,133.626585610238,PayPal,Unknown
T35879,2024-05-23,C2199,Coffee Machine,-8.0,116.15277340023111,PayPal ,completed
T35881,2025-02-30,C1085,Laptop,-5.0,108.73420413970973,pay pal,Pending
T35883,2023-13-01,C243,Smartphone,-4.0,-57.59516010022685,credit card,Failed
T35889,2025-02-30,C448,Headpho,695.0,875.3848685671569,Cash,complete
T35890,2021-11-05,C1656,Tablet,381.0,-269.5472400670144,credit card,Completed
T35894,2025-02-30,C729,Headphones,349.0,-607.7761297032902,Credit Card,Pending
T35897,2020-06-27,C3853,Coffee Machine,-4.0,$-102.38,PayPal ,Failed
T35898,2023-13-01,C674,Coffee Machine,10.0,$148.75,pay pal,complete
T35899,2025-02-30,C2587,Smartphone,7.0,466.0140563097539,PayPal,Failed
T35901,2023-13-01,C1623,Laptop,-10.0,-741.2023498486693,Cash,Unknown
T35902,2025-02-30,C1623,Laptop,-2.0,-335.8405643491142,creditcard,Failed
T35903,2023-13-01,C3693,L,170.0,-911.3911562689768,Credit Card,completed
T35904,2024-09-19,C427,Coffee Machine,272.0,442.9794358979228,PayPal,Pending
T35905,2025-02-30,C427,Headphones,-5.0,-111.55520213347734,pay pal,Failed
T35906,2023-13-01,C3586,Laptop,968.0,-988.7811538071896,creditcard,Pending
T35908,2023-13-01,C634,Tablet,-2.0,975.5851107778019,Credit Card,Failed
T35910,2025-02-30,C1793,Headphones,309.0,$285.57,PayPal,complete
T35911,2025-02-30,C370,Tablet,10.0,920.4181060597393,pay pal,complete
T35912,2021-07-02,C027,Smartphone,-7.0,574.5366090770253,pay pal,completed
T35914,2025-02-30,C3906,Tablet,-3.0,445.62767504025516,Cash,complete
T35916,2023-03-25,C3163,Laptop,-8.0,832.1321473331594,credit card,Completed
T35917,2023-13-01,C1408,Tablet,6.0,-236.27473791017758,Credit Card,Pending
T35918,2022-08-24,C903,Laptop,623.0,-713.9164697069252,PayPal,Completed
T35921,2025-02-30,C1993,Laptop,204.0,-619.9538689373803,pay pal,Failed
T35922,2023-13-01,C2544,Headp,661.0,-783.4099858432611,pay pal,complete
T35927,2023-13-01,C3942,Headphones,3.0,$-213.48,PayPal,Failed
T35930,2023-13-01,C3283,Smartphone,-10.0,-708.1725175946497,pay pal,Unknown
T35932,2023-13-01,C4051,Tablet,-10.0,-449.6903590116782,Credit Card,Failed
T35934,2021-08-23,C125,Tablet,-10.0,747.7914690552475,PayPal,Pending
T35936,2023-13-01,C1821,Smartphone,-3.0,$-705.13,pay pal,complete
T35937,2022-11-11,C136,Laptop,3.0,-548.9641979261355,creditcard,Failed
T35938,2025-02-30,C2305,Smartphone,-4.0,-784.8296426535969,creditcard,completed
T35939,2023-13-01,C407,Tablet,358.0,738.5648429737661,creditcard,Failed
T35940,2025-02-30,C2864,Headphones,-10.0,602.9043638782128,PayPal ,Failed
T35941,2023-13-01,C354,Headphones,2.0,-611.0262678419228,pay pal,complete
T35942,2025-02-30,C3439,Laptop,2.0,962.6054472100411,credit card,completed
T35943,2024-05-02,C1868,Coffee Machine,-1.0,504.0834986575407,creditcard,Completed
T35944,2025-02-30,C4310,Coffee Mac,595.0,-802.9247006008278,PayPal,complete
T35945,2020-09-11,C3912,Smartphone,-6.0,-78.91373432443811,credit card,Pending
T35946,2025-02-30,C1749,Smartphone,-10.0,933.2395824775341,Cash,Unknown
T35948,2025-02-30,C643,Headphones,108.0,483.548366042602,PayPal,Failed
T35951,2022-07-31,C1815,Coffee Machine,925.0,-355.41987441995775,Cash,complete
T35954,2023-13-01,C136,Laptop,-10.0,-84.59231829907128,PayPal ,Completed
T35961,2025-02-30,C3450,Headphones,6.0,-553.3480961062139,creditcard,Completed
T35963,2025-02-30,C4862,Coffee Machine,4.0,-392.65354261468894,Credit Card,Failed
T35964,2025-02-30,C1212,Laptop,-1.0,-801.2356734461342,pay pal,Failed
T35966,2023-13-01,C2155,Laptop,-4.0,-847.8904110935962,creditcard,Pending
T35967,2024-10-14,C162,Tablet,976.0,-848.8676593265716,credit card,Pending
T35969,2025-02-30,C2181,Smartphone,778.0,495.17630896431575,creditcard,completed
T35970,2023-13-01,C1601,Laptop,907.0,-636.4910806682128,Cash,complete
T35971,2025-02-30,C3350,Lapt,-1.0,-531.1896883071498,creditcard,completed
T35976,2024-06-26,C318,Smartphon,1.0,168.3247129550907,creditcard,Pending
T35978,2023-13-01,C3956,Smartphone,-7.0,-672.5618099453736,PayPal ,Pending
T35979,2021-06-15,C3956,Laptop,600.0,969.7740073553631,pay pal,completed
T35980,2025-02-30,C951,Coffee Machine,615.0,454.17371848579063,Credit Card,Completed
T35981,2025-02-30,C3788,Tablet,6.0,494.54201623056684,Cash,completed
T35982,2025-02-30,C4569,Headphones,-5.0,776.9190526038556,PayPal,completed
T35983,2025-02-30,C1387,Laptop,5.0,743.3362908420394,pay pal,complete
T35984,2025-02-30,C2042,Smartphone,-2.0,-385.3073302507207,creditcard,Unknown
T35988,2024-02-29,C1060,Coffee Machine,3.0,606.8246714934489,Credit Card,Completed
T35989,2023-02-17,C1060,Tablet,-9.0,456.8228262466168,PayPal,Completed
T35991,2023-09-18,C3820,Coffee Machine,774.0,-429.3131352562059,PayPal ,Pending
T35992,2025-02-30,C4176,Tabl,10.0,187.97103386765588,Cash,Completed
T35993,2025-02-30,C1910,Tablet,3.0,-327.3291011618495,Cash,Pending
T35994,2023-13-01,C2090,Laptop,1.0,-249.35647279187435,PayPal,Failed
T35995,2025-02-30,C1908,Headphones,-6.0,693.7685346078413,Cash,completed
T35998,2025-02-30,C1341,Coffee Machine,272.0,303.3410014183249,Cash,Completed
T35999,2023-13-01,C3081,Smartphon,830.0,-505.40956404306047,PayPal,completed
T36000,2025-02-30,C4888,Headphon,280.0,507.57354512282257,PayPal,complete
T36002,2023-13-01,C4039,Smartphone,456.0,-656.6347943544608,Credit Card,complete
T36003,2025-02-30,C3961,Laptop,9.0,-215.91953688013393,Cash,Failed
T36004,2023-13-01,C4716,Coffee Machine,-7.0,230.9174779743076,Cash,Failed
T36005,2020-01-30,C4865,Tablet,116.0,$-269.81,creditcard,Unknown
T36008,2023-13-01,C215,Smartp,4.0,257.33056183592146,pay pal,Failed
T36010,2023-13-01,C623,Laptop,1.0,466.3776922165658,creditcard,complete
T36012,2023-13-01,C2077,Smartphone,578.0,$384.63,creditcard,Completed
T36013,2020-12-23,C3351,Smartphone,7.0,975.1529696934911,PayPal ,Failed
T36015,2023-13-01,C2926,Headphones,-9.0,61.878301882817986,pay pal,complete
T36016,2023-13-01,C2009,Smartphone,3.0,-818.5103452009074,creditcard,Pending
T36017,2025-02-30,C585,Headphones,-2.0,-265.78881242912564,credit card,Failed
T36020,2025-02-30,C2754,Tablet,503.0,-510.91335729912237,creditcard,Unknown
T36022,2021-05-02,C4669,Coffee Machine,-4.0,-923.4128639501049,creditcard,Completed
T36023,2025-02-30,C3071,Smartphone,932.0,851.3261469642081,Credit Card,Pending
T36024,2023-13-01,C163,Tab,2.0,818.9212104064276,PayPal ,completed
T36025,2023-13-01,C1649,Laptop,-2.0,$793.23,PayPal ,Completed
T36026,2025-02-30,C145,Headphones,532.0,219.27334341735698,PayPal,Unknown
T36028,2023-13-01,C3970,Tablet,3.0,588.8656909796878,creditcard,complete
T36031,2025-02-30,C4194,Coffee Machi,-6.0,-737.0485856752264,credit card,complete
T36032,2023-02-17,C1130,Headphones,466.0,-94.33967028472682,Credit Card,Unknown
T36034,2025-02-30,C1111,Coffee Machine,-1.0,$774.32,PayPal,Completed
T36036,2025-02-30,C2064,Tablet,897.0,410.5454696464253,Credit Card,complete
T36037,2023-13-01,C1766,Laptop,-3.0,-650.1355048968478,PayPal,completed
T36038,2023-13-01,C1106,Tablet,4.0,$768.74,PayPal,Completed
T36040,2022-01-15,C2708,Smartphone,615.0,-244.48131636341725,Credit Card,completed
T36041,2020-01-20,C2403,Laptop,2.0,-999.9689029738315,Cash,Unknown
T36044,2025-02-30,C1292,Coffee Machine,4.0,-688.2400415100847,PayPal ,completed
T36045,2025-02-30,C1587,Headphones,-8.0,-394.68643505384625,pay pal,Completed
T36047,2023-13-01,C4006,Tablet,377.0,-388.5487178271162,Credit Card,complete
T36051,2023-13-01,C155,Headphones,3.0,615.9106948654636,pay pal,Failed
T36053,2023-13-01,C3665,Laptop,3.0,692.8667026491343,pay pal,complete
T36055,2025-02-30,C164,Coffee Machine,8.0,771.0906496345738,pay pal,Failed
T36056,2023-13-01,C976,Tablet,837.0,$-132.06,pay pal,Completed
T36057,2023-13-01,C2690,Coffee Machine,1.0,327.8254800104594,Credit Card,completed
T36059,2023-04-30,C2292,Laptop,-9.0,268.88590960563033,Credit Card,Unknown
T36060,2025-02-30,C2360,Smartphone,9.0,945.6595377265348,PayPal,Completed
T36061,2023-13-01,C1715,Laptop,418.0,-991.6934142657506,credit card,Failed
T36063,2025-02-30,C3546,Table,622.0,989.9355609266344,pay pal,Failed
T36064,2025-02-30,C450,Coffee Machine,-4.0,-532.6896515231915,credit card,Completed
T36065,2025-02-30,C1477,Headphones,655.0,550.7033006088977,PayPal,Failed
T36066,2025-02-30,C4868,Smartphone,320.0,158.16778273813583,credit card,completed
T36070,2024-12-28,C1749,Headphones,2.0,199.45644272211916,PayPal,complete
T36071,2022-10-30,C1762,Laptop,827.0,368.14015443992184,credit card,Unknown
T36072,2023-13-01,C1762,Coffee ,113.0,213.45612543116187,pay pal,Completed
T36076,2022-08-18,C511,Laptop,-4.0,671.7882036142881,pay pal,completed
T36077,2021-10-01,C2142,Coffee Machine,4.0,726.9006168103168,pay pal,completed
T36080,2025-02-30,C1798,Tablet,10.0,877.3332028550411,Credit Card,Failed
T36081,2025-02-30,C4892,Laptop,1.0,-566.1536109650165,credit card,Failed
T36082,2023-08-15,C4892,Tablet,340.0,604.9308164269463,PayPal ,Pending
T36083,2023-13-01,C2758,Laptop,10.0,-659.6266533991413,PayPal,Completed
T36084,2023-13-01,C4906,Headphones,-9.0,388.8598722028013,PayPal ,Completed
T36085,2023-13-01,C933,Smartphone,986.0,$281.24,Cash,completed
T36088,2025-02-30,C2682,Headphones,-8.0,$-127.11,Cash,Unknown
T36090,2021-07-06,C3476,Smartphone,-9.0,480.4513114298417,Cash,complete
T36093,2025-01-08,C632,Coffee ,5.0,422.68574554148313,Credit Card,Completed
T36094,2020-06-11,C021,Laptop,935.0,-727.9450793102953,PayPal ,complete
T36096,2025-02-30,C3793,Tablet,-8.0,722.2326930605959,creditcard,Completed
T36097,2023-13-01,C2910,Coffee Machine,485.0,850.9387488675038,PayPal,Pending
T36099,2021-10-23,C1818,Headphones,-6.0,$-573.79,PayPal,Completed
T36100,2020-02-20,C202,Tablet,1.0,637.153848944672,creditcard,completed
T36101,2023-13-01,C3194,Smartphone,800.0,$225.17,creditcard,complete
T36102,2023-13-01,C3560,Tablet,3.0,-107.90996052252592,pay pal,completed
T36104,2024-12-27,C3523,Coffee Machine,893.0,-96.35609990057083,Cash,completed
T36107,2025-02-30,C3652,Laptop,7.0,533.0580183484333,Credit Card,Unknown
T36108,2023-13-01,C578,Tablet,-9.0,601.2930112458511,credit card,Pending
T36110,2025-02-30,C4139,Tablet,5.0,370.6333488640803,PayPal,Completed
T36111,2020-01-15,C4088,Laptop,4.0,-339.81117843346533,credit card,Failed
T36112,2023-13-01,C544,Smartphone,-2.0,419.9660854581813,PayPal ,completed
T36114,2024-01-26,C2430,Headphones,882.0,-739.7260588269844,credit card,Unknown
T36116,2025-02-30,C3435,Tablet,-1.0,882.1154430747359,pay pal,complete
T36117,2023-01-05,C1276,Coffee Machine,8.0,-542.5432663421599,PayPal ,complete
T36121,2025-02-30,C3957,Smar,-10.0,-648.7820872433724,credit card,completed
T36123,2023-13-01,C828,Smartphone,254.0,-61.730852140367006,PayPal ,Pending
T36126,2025-02-30,C3873,Coffee Machine,-10.0,796.149105160265,PayPal,complete
T36127,2025-02-30,C4390,Coffee Machine,-1.0,266.79164869764395,creditcard,completed
T36129,2023-13-01,C2620,Coffee Machine,4.0,-441.9877769777248,pay pal,Completed
T36130,2023-13-01,C4501,Laptop,-6.0,-183.82169807061098,PayPal ,Failed
T36133,2020-05-09,C4662,Smartphone,337.0,-845.6097925692815,PayPal ,complete
T36134,2023-13-01,C3373,T,4.0,$-520.55,PayPal ,complete
T36135,2025-02-30,C4418,Headphones,3.0,-202.0984375799053,PayPal ,Completed
T36136,2023-13-01,C4539,Coffee Machine,-4.0,209.6742409027953,Credit Card,Failed
T36139,2025-02-30,C516,Laptop,398.0,864.8303078171685,PayPal ,complete
T36141,2023-13-01,C3603,Laptop,737.0,380.89204381540065,creditcard,completed
T36142,2025-02-30,C3160,Laptop,2.0,549.0054088122611,PayPal ,complete
T36143,2024-03-15,C1121,Sma,7.0,228.55966609806265,credit card,Failed
T36144,2020-04-02,C830,Headphones,734.0,287.3039108139735,Cash,Unknown
T36145,2025-02-30,C569,Tablet,2.0,-218.23073780255845,Credit Card,completed
T36146,2020-11-16,C3009,Coffee Machine,857.0,-914.7254223685572,Cash,Completed
T36148,2021-05-06,C2734,Headphones,118.0,-176.93281719091453,creditcard,Pending
T36150,2025-02-30,C4696,Headphones,3.0,-760.4224392143611,credit card,Pending
T36152,2025-02-30,C4675,Laptop,838.0,184.2385805109482,PayPal ,Pending
T36155,2021-02-21,C2381,Coffee Machin,-1.0,755.8728997423327,Cash,completed
T36157,2023-13-01,C763,Tablet,277.0,886.5898994538669,pay pal,Pending
T36158,2021-11-15,C2903,Headphones,2.0,420.25835699275933,PayPal ,Pending
T36159,2023-13-01,C4698,Tablet,1.0,$606.43,credit card,completed
T36161,2020-04-30,C3809,Laptop,-4.0,-626.7761503374645,pay pal,Pending
T36162,2025-02-30,C4685,Smartphone,-4.0,-265.8961105052532,creditcard,Unknown
T36164,2020-04-09,C444,Laptop,-2.0,-975.7113674773658,creditcard,complete
T36165,2023-09-24,C1216,Laptop,-3.0,-775.7668094438058,PayPal ,complete
T36166,2024-09-26,C3717,Laptop,614.0,553.4058396594489,pay pal,complete
T36167,2025-02-30,C4066,Laptop,6.0,957.8344306543938,credit card,Completed
T36169,2020-09-20,C1606,Laptop,-2.0,-739.9617435147575,creditcard,Completed
T36170,2025-02-30,C4975,Headphones,145.0,-127.15596452423017,Cash,Completed
T36173,2025-02-30,C3463,Headphones,-5.0,$703.07,PayPal ,Failed
T36175,2023-01-26,C975,Smartphone,946.0,-884.0523616653178,Credit Card,Unknown
T36178,2025-02-30,C3177,Tablet,2.0,581.4563737702111,PayPal,Completed
